configuration,evaluation_scope,file_name,perturbation,status,rejection_reason,original_prediction_kg,perturbed_prediction_kg,delta_kg
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,shift_up,eligible,,106.545197,106.545197,0.000000
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,contraction,eligible,,505.999718,359.698844,-146.300874
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,expansion,eligible,,505.999718,509.416145,3.416427
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,scale_grow,eligible,,505.999718,513.592395,7.592677
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,scale_shrink,eligible,,505.999718,473.992362,-32.007356
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,shift_down,eligible,,505.999718,505.999718,0.000000
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,shift_left,eligible,,505.999718,505.999718,0.000000
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,shift_right,eligible,,505.999718,505.999718,0.000000
random_forest,baseline,90517d64-9f06-458f-898e-a2abbd94a05e.png,shift_up,eligible,,505.999718,505.999718,0.000000
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,contraction,rejected,expansion_topology_violation,315.556730,,
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,expansion,rejected,expansion_topology_violation,315.556730,,
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,scale_grow,eligible,,315.556730,313.248625,-2.308105
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,scale_shrink,eligible,,315.556730,325.977584,10.420854
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,shift_down,eligible,,315.556730,315.556730,0.000000
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,shift_left,eligible,,315.556730,315.556730,0.000000
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,shift_right,eligible,,315.556730,315.556730,0.000000
random_forest,baseline,90cf1b04-a084-49ee-bbb5-b9bf8d871b12.png,shift_up,eligible,,315.556730,315.556730,0.000000
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,contraction,eligible,,354.791787,328.895168,-25.896619
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,expansion,eligible,,354.791787,421.684604,66.892818
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,scale_grow,eligible,,354.791787,354.132037,-0.659750
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,scale_shrink,eligible,,354.791787,351.943926,-2.847861
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,shift_down,eligible,,354.791787,354.791787,0.000000
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,shift_left,eligible,,354.791787,354.791787,0.000000
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,shift_right,eligible,,354.791787,354.791787,0.000000
random_forest,baseline,93c52d47-518b-4b2d-b7ff-528808edef25.png,shift_up,eligible,,354.791787,354.791787,0.000000
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,contraction,eligible,,172.855797,121.399785,-51.456013
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,expansion,eligible,,172.855797,188.031808,15.176011
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,scale_grow,eligible,,172.855797,183.127637,10.271839
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,scale_shrink,eligible,,172.855797,167.580908,-5.274889
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,shift_down,eligible,,172.855797,172.855797,0.000000
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,shift_left,eligible,,172.855797,172.855797,0.000000
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,shift_right,eligible,,172.855797,172.855797,0.000000
random_forest,baseline,9728b22a-430b-4336-b631-2490e674f3ef.png,shift_up,eligible,,172.855797,172.855797,0.000000
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,contraction,rejected,contraction_topology_violation,300.180353,,
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,expansion,rejected,contraction_topology_violation,300.180353,,
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,scale_grow,eligible,,300.180353,300.977974,0.797621
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,scale_shrink,eligible,,300.180353,299.020725,-1.159628
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,shift_down,rejected,shift_cuts_foreground,300.180353,,
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,shift_left,eligible,,300.180353,300.180353,0.000000
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,shift_right,eligible,,300.180353,300.180353,0.000000
random_forest,baseline,97298c0e-4bf5-4552-9383-52e26b672d9b.png,shift_up,eligible,,300.180353,300.180353,0.000000
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,contraction,rejected,contraction_topology_violation,95.759046,,
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,expansion,rejected,contraction_topology_violation,95.759046,,
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,scale_grow,eligible,,95.759046,96.202716,0.443670
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,scale_shrink,eligible,,95.759046,92.368812,-3.390234
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,shift_down,eligible,,95.759046,95.759046,0.000000
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,shift_left,eligible,,95.759046,95.759046,0.000000
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,shift_right,eligible,,95.759046,95.759046,0.000000
random_forest,baseline,99b029a4-62fa-4c97-a595-bc18dc8d7079.png,shift_up,eligible,,95.759046,95.759046,0.000000
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,contraction,rejected,insufficient_expansion_margin,320.799150,,
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,expansion,rejected,insufficient_expansion_margin,320.799150,,
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,scale_grow,eligible,,320.799150,328.340255,7.541105
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,scale_shrink,eligible,,320.799150,306.946799,-13.852351
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,shift_down,rejected,shift_cuts_foreground,320.799150,,
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,shift_left,eligible,,320.799150,320.799150,0.000000
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,shift_right,eligible,,320.799150,320.799150,0.000000
random_forest,baseline,9a5f4e4d-cccc-495a-b721-7a610f6c8c71.png,shift_up,eligible,,320.799150,320.799150,0.000000
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,contraction,eligible,,456.373836,359.485614,-96.888223
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,expansion,eligible,,456.373836,441.775117,-14.598719
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,scale_grow,eligible,,456.373836,476.298185,19.924349
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,scale_shrink,eligible,,456.373836,455.831178,-0.542659
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,shift_down,eligible,,456.373836,456.373836,0.000000
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,shift_left,eligible,,456.373836,456.373836,0.000000
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,shift_right,eligible,,456.373836,456.373836,0.000000
random_forest,baseline,9d023237-a108-4365-ace7-1d32e14c3b6c.png,shift_up,eligible,,456.373836,456.373836,0.000000
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,contraction,eligible,,102.830350,87.353466,-15.476884
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,expansion,eligible,,102.830350,184.842033,82.011682
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,scale_grow,eligible,,102.830350,126.892788,24.062438
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,scale_shrink,eligible,,102.830350,90.052243,-12.778107
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,shift_down,eligible,,102.830350,102.830350,0.000000
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,shift_left,eligible,,102.830350,102.830350,0.000000
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,shift_right,eligible,,102.830350,102.830350,0.000000
random_forest,baseline,9dfd1f11-3061-4a5e-88c3-38824d6bd7b6.png,shift_up,eligible,,102.830350,102.830350,0.000000
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,contraction,eligible,,84.869304,78.980567,-5.888737
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,expansion,eligible,,84.869304,99.596053,14.726749
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,scale_grow,eligible,,84.869304,87.039226,2.169923
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,scale_shrink,eligible,,84.869304,79.413969,-5.455335
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,shift_down,eligible,,84.869304,84.869304,0.000000
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,shift_left,eligible,,84.869304,84.869304,0.000000
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,shift_right,eligible,,84.869304,84.869304,0.000000
random_forest,baseline,a027e781-b5f5-4b49-9976-1d274d8a56fb.png,shift_up,eligible,,84.869304,84.869304,0.000000
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,contraction,eligible,,283.330302,144.004095,-139.326207
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,expansion,eligible,,283.330302,296.108852,12.778550
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,scale_grow,eligible,,283.330302,313.308451,29.978149
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,scale_shrink,eligible,,283.330302,269.647897,-13.682405
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,shift_down,eligible,,283.330302,283.330302,0.000000
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,shift_left,eligible,,283.330302,283.330302,0.000000
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,shift_right,eligible,,283.330302,283.330302,0.000000
random_forest,baseline,a25608d2-a61b-4fd0-a9be-01de332898a2.png,shift_up,eligible,,283.330302,283.330302,0.000000
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,contraction,eligible,,338.268018,323.660913,-14.607105
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,expansion,eligible,,338.268018,390.452831,52.184813
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,scale_grow,eligible,,338.268018,339.956483,1.688465
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,scale_shrink,eligible,,338.268018,331.343297,-6.924720
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,shift_down,eligible,,338.268018,338.268018,0.000000
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,shift_left,eligible,,338.268018,338.268018,0.000000
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,shift_right,eligible,,338.268018,338.268018,0.000000
random_forest,baseline,a67e048e-d65d-4899-a7a9-7f3671168150.png,shift_up,eligible,,338.268018,338.268018,0.000000
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,contraction,eligible,,142.992190,94.304953,-48.687238
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,expansion,eligible,,142.992190,175.749424,32.757234
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,scale_grow,eligible,,142.992190,160.224063,17.231872
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,scale_shrink,eligible,,142.992190,100.109198,-42.882992
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,shift_down,eligible,,142.992190,142.992190,0.000000
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,shift_left,eligible,,142.992190,142.992190,0.000000
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,shift_right,eligible,,142.992190,142.992190,0.000000
random_forest,baseline,a8e11e8c-24ce-42d2-b10c-b27546d5f0a6.png,shift_up,eligible,,142.992190,142.992190,0.000000
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,contraction,eligible,,374.602378,362.632391,-11.969988
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,expansion,eligible,,374.602378,509.130749,134.528370
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,scale_grow,eligible,,374.602378,373.961161,-0.641217
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,scale_shrink,eligible,,374.602378,368.634228,-5.968150
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,shift_down,rejected,shift_cuts_foreground,374.602378,,
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,shift_left,eligible,,374.602378,374.602378,0.000000
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,shift_right,rejected,shift_cuts_foreground,374.602378,,
random_forest,baseline,acb03904-c452-4325-b015-60dc880ab32e.png,shift_up,eligible,,374.602378,374.602378,0.000000
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,contraction,eligible,,364.923358,313.672134,-51.251224
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,expansion,eligible,,364.923358,438.738534,73.815176
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,scale_grow,eligible,,364.923358,371.445379,6.522020
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,scale_shrink,eligible,,364.923358,352.378895,-12.544463
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,shift_down,eligible,,364.923358,364.923358,0.000000
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,shift_left,eligible,,364.923358,364.923358,0.000000
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,shift_right,eligible,,364.923358,364.923358,0.000000
random_forest,baseline,ad0f6b05-2695-4836-b1c1-be5bc1fc7739.png,shift_up,eligible,,364.923358,364.923358,0.000000
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,contraction,eligible,,319.952295,280.720618,-39.231677
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,expansion,eligible,,319.952295,394.309656,74.357361
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,scale_grow,eligible,,319.952295,326.579319,6.627024
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,scale_shrink,eligible,,319.952295,280.335877,-39.616418
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,shift_down,eligible,,319.952295,319.952295,0.000000
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,shift_left,eligible,,319.952295,319.952295,0.000000
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,shift_right,eligible,,319.952295,319.952295,0.000000
random_forest,baseline,b10b0d02-1031-40c9-bed9-717faaed76ae.png,shift_up,eligible,,319.952295,319.952295,0.000000
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,contraction,eligible,,340.192921,350.669360,10.476439
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,expansion,eligible,,340.192921,405.400294,65.207374
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,scale_grow,eligible,,340.192921,341.914271,1.721351
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,scale_shrink,eligible,,340.192921,335.828258,-4.364662
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,shift_down,eligible,,340.192921,340.192921,0.000000
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,shift_left,eligible,,340.192921,340.192921,0.000000
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,shift_right,eligible,,340.192921,340.192921,0.000000
random_forest,baseline,b3282bf8-424d-48bd-8888-2f6194f5c1db.png,shift_up,eligible,,340.192921,340.192921,0.000000
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,contraction,eligible,,168.866176,130.482205,-38.383971
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,expansion,eligible,,168.866176,176.900219,8.034043
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,scale_grow,eligible,,168.866176,166.549020,-2.317156
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,scale_shrink,eligible,,168.866176,167.329652,-1.536524
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,shift_down,eligible,,168.866176,168.866176,0.000000
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,shift_left,eligible,,168.866176,168.866176,0.000000
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,shift_right,eligible,,168.866176,168.866176,0.000000
random_forest,baseline,b5a332ae-daef-44fa-a7b3-2774983685c7.png,shift_up,eligible,,168.866176,168.866176,0.000000
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,contraction,eligible,,352.491862,325.313866,-27.177995
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,expansion,eligible,,352.491862,374.764793,22.272931
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,scale_grow,eligible,,352.491862,353.101152,0.609290
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,scale_shrink,eligible,,352.491862,372.391048,19.899186
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,shift_down,eligible,,352.491862,352.491862,0.000000
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,shift_left,eligible,,352.491862,352.491862,0.000000
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,shift_right,eligible,,352.491862,352.491862,0.000000
random_forest,baseline,b5c829bd-7daa-412b-879a-6a9507a9ff45.png,shift_up,eligible,,352.491862,352.491862,0.000000
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,contraction,eligible,,328.705173,315.368220,-13.336953
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,expansion,eligible,,328.705173,424.640012,95.934839
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,scale_grow,eligible,,328.705173,333.292256,4.587083
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,scale_shrink,eligible,,328.705173,336.322935,7.617762
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,shift_down,eligible,,328.705173,328.705173,0.000000
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,shift_left,eligible,,328.705173,328.705173,0.000000
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,shift_right,eligible,,328.705173,328.705173,0.000000
random_forest,baseline,b6c9cf79-ae76-4df0-be26-c0d2fea79e0d.png,shift_up,eligible,,328.705173,328.705173,0.000000
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,contraction,rejected,insufficient_expansion_margin,360.688574,,
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,expansion,rejected,insufficient_expansion_margin,360.688574,,
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,scale_grow,eligible,,360.688574,374.972251,14.283677
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,scale_shrink,eligible,,360.688574,361.231106,0.542533
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,shift_down,rejected,shift_cuts_foreground,360.688574,,
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,shift_left,eligible,,360.688574,360.688574,0.000000
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,shift_right,eligible,,360.688574,360.688574,0.000000
random_forest,baseline,b96f0653-7b5d-4981-8efd-ddb4dc40e0d4.png,shift_up,eligible,,360.688574,360.688574,0.000000
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,contraction,eligible,,315.651329,281.816515,-33.834814
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,expansion,eligible,,315.651329,355.112949,39.461620
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,scale_grow,eligible,,315.651329,313.095316,-2.556012
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,scale_shrink,eligible,,315.651329,275.784540,-39.866789
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,shift_down,rejected,shift_cuts_foreground,315.651329,,
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,shift_left,eligible,,315.651329,315.651329,0.000000
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,shift_right,eligible,,315.651329,315.651329,0.000000
random_forest,baseline,bb519b0b-7dd5-45c7-a658-62acbc2bd737.png,shift_up,eligible,,315.651329,315.651329,0.000000
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,contraction,eligible,,324.748504,289.232590,-35.515914
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,expansion,eligible,,324.748504,385.309989,60.561486
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,scale_grow,eligible,,324.748504,317.078842,-7.669661
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,scale_shrink,eligible,,324.748504,323.352792,-1.395712
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,shift_down,eligible,,324.748504,324.748504,0.000000
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,shift_left,eligible,,324.748504,324.748504,0.000000
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,shift_right,eligible,,324.748504,324.748504,0.000000
random_forest,baseline,bc185085-735b-4237-ae7e-523891ed0cf4.png,shift_up,eligible,,324.748504,324.748504,0.000000
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,contraction,eligible,,167.053798,124.104162,-42.949636
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,expansion,eligible,,167.053798,174.221098,7.167299
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,scale_grow,eligible,,167.053798,167.467750,0.413951
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,scale_shrink,eligible,,167.053798,137.829478,-29.224320
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,shift_down,eligible,,167.053798,167.053798,0.000000
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,shift_left,eligible,,167.053798,167.053798,0.000000
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,shift_right,eligible,,167.053798,167.053798,0.000000
random_forest,baseline,c042ea6c-64ee-4f47-82c7-29dfabb4b370.png,shift_up,eligible,,167.053798,167.053798,0.000000
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,contraction,rejected,contraction_topology_violation,281.002743,,
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,expansion,rejected,contraction_topology_violation,281.002743,,
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,scale_grow,eligible,,281.002743,299.648983,18.646240
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,scale_shrink,eligible,,281.002743,275.982223,-5.020521
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,shift_down,rejected,shift_cuts_foreground,281.002743,,
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,shift_left,eligible,,281.002743,281.002743,0.000000
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,shift_right,eligible,,281.002743,281.002743,0.000000
random_forest,baseline,c0c4a39a-8ad2-4ae0-ba0d-6b8ad8eda517.png,shift_up,eligible,,281.002743,281.002743,0.000000
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,contraction,eligible,,289.907455,221.927042,-67.980413
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,expansion,eligible,,289.907455,347.506026,57.598571
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,scale_grow,eligible,,289.907455,286.581982,-3.325473
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,scale_shrink,eligible,,289.907455,235.389989,-54.517466
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,shift_down,eligible,,289.907455,289.907455,0.000000
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,shift_left,eligible,,289.907455,289.907455,0.000000
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,shift_right,eligible,,289.907455,289.907455,0.000000
random_forest,baseline,c1109015-2676-4e45-8a56-a873801c9a8c.png,shift_up,eligible,,289.907455,289.907455,0.000000
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,contraction,rejected,contraction_topology_violation,97.357192,,
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,expansion,rejected,contraction_topology_violation,97.357192,,
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,scale_grow,eligible,,97.357192,105.741259,8.384067
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,scale_shrink,eligible,,97.357192,92.614970,-4.742222
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,shift_down,eligible,,97.357192,97.357192,0.000000
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,shift_left,eligible,,97.357192,97.357192,0.000000
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,shift_right,eligible,,97.357192,97.357192,0.000000
random_forest,baseline,c8a2f6df-dfee-427b-935c-f8d460dd6d5a.png,shift_up,eligible,,97.357192,97.357192,0.000000
random_forest,baseline,cad50242-7ecb-44de-86f7-908896219dba.png,contraction,eligible,,73.698579,78.128372,4.429793
